water,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
36.1800003,2.2920499,2.2887201,2.28543,2.2822199,2.2790699,2.276,2.2730501,2.27022,2.26752,2.26494,2.2625,2.2602201,2.25811,2.25617,2.25442,2.2528801,2.25157,2.25049,2.24963,2.24897,2.2484801,2.2481201,2.24789,2.2477701,2.24773,2.2478001,2.2479601,2.24821,2.2485299,2.2488401,2.24911,2.2492599,2.2492599,2.24911,2.2488599,2.24862,2.2484701,2.2485099,2.2488101,2.2494299,2.2504401,2.2518501,2.25369,2.25598,2.25878,2.2621701,2.2663,2.2713299,2.2774901,2.28508,2.2943301,2.30533,2.3178,2.3309901,2.34396,2.35583,2.3661599,2.37497,2.38256,2.38925,2.3953099,2.40084,2.40588,2.4103601,2.4141901,2.4172399,2.4194,2.4205799,2.42081,2.42015,2.41868,2.41645,2.4135399,2.4100299,2.4059901,2.40148,2.3965499,2.3912699,2.38569,2.3798599,2.37379,2.36747,2.36095,2.3541899,2.34723,2.34007,2.3327401,2.3253,2.3178101,2.3102999,2.30281,2.2953401,2.28794,2.2806101,2.2734001,2.2663701,2.25951,2.25283,2.24631,2.23997
32.4099998,1.96996,1.9672201,1.96454,1.96193,1.95939,1.9569399,1.95463,1.95245,1.95042,1.94854,1.94681,1.94524,1.9438701,1.9427,1.94174,1.94102,1.9405501,1.94034,1.9403801,1.94064,1.94112,1.94175,1.94251,1.9433501,1.9442999,1.9453599,1.94653,1.94778,1.94908,1.9503801,1.95158,1.9526,1.95338,1.9539499,1.95434,1.95467,1.95502,1.95551,1.95621,1.95719,1.9585,1.9601901,1.96229,1.9648399,1.96787,1.9715199,1.97592,1.9812601,1.9877701,1.9957,2.0053101,2.01671,2.02968,2.04354,2.0573299,2.07021,2.0817001,2.09179,2.1006999,2.1087501,2.1161599,2.12304,2.12942,2.1352301,2.1403599,2.14465,2.148,2.15031,2.1516199,2.1519599,2.1514201,2.15007,2.14797,2.1452,2.14185,2.13797,2.1336401,2.1289401,2.12392,2.1185999,2.11303,2.1072299,2.1011901,2.0949199,2.0884099,2.08167,2.07476,2.0677199,2.0606,2.0534401,2.0462899,2.03915,2.0320599,2.0250399,2.0181401,2.0114,2.0048101,1.99841,1.9921701,1.98611
31.5400009,2.2114301,2.20804,2.20471,2.2014401,2.1982701,2.19522,2.1923399,2.1896,2.1870501,2.18466,2.1824701,2.18046,2.1786699,2.17712,2.1758101,2.1747799,2.1740201,2.1735799,2.17344,2.1735599,2.1739199,2.1744499,2.1751201,2.17593,2.1768501,2.1779001,2.17907,2.1803501,2.18168,2.1829901,2.18419,2.1851699,2.1858799,2.1863401,2.1866,2.18679,2.18701,2.18736,2.1879499,2.1888399,2.19012,2.1918499,2.1940401,2.1967299,2.19998,2.2039299,2.20874,2.2146001,2.2217801,2.2305601,2.24124,2.2539601,2.26847,2.2839699,2.2994299,2.31387,2.3267601,2.3380799,2.3480799,2.35709,2.36538,2.37306,2.3801701,2.3866301,2.3923099,2.3970699,2.4007599,2.40328,2.40466,2.4049301,2.4042101,2.40257,2.40009,2.3968701,2.3929901,2.38853,2.38358,2.3782101,2.3724899,2.3664401,2.3601,2.3535199,2.3466799,2.3395901,2.3322301,2.32461,2.3167801,2.3088,2.30074,2.29267,2.28459,2.27652,2.2685001,2.2605901,2.25282,2.2451899,2.2377601,2.2305601,2.2235501,2.2167301
34.6699982,2.18099,2.17799,2.17506,2.17222,2.1694601,2.16677,2.1642201,2.1618099,2.15958,2.15749,2.15555,2.15381,2.1522901,2.15098,2.1499,2.14904,2.1484799,2.1482,2.14816,2.14834,2.14871,2.14925,2.14993,2.1506901,2.1515601,2.15256,2.1536801,2.1549101,2.1562099,2.1575,2.15873,2.1598101,2.1606901,2.16137,2.1619201,2.1624601,2.16312,2.16398,2.1651001,2.1665599,2.1684501,2.17084,2.1737199,2.1770899,2.181,2.18559,2.1910701,2.1975999,2.20543,2.21486,2.2261801,2.2395401,2.2546,2.2704999,2.2861099,2.30042,2.3129699,2.3237901,2.33323,2.3415999,2.3492,2.35619,2.3626001,2.3683901,2.37341,2.3775001,2.3805299,2.3824501,2.3833201,2.3831701,2.3820601,2.3800399,2.37726,2.3738201,2.3697801,2.36518,2.36008,2.3545599,2.3487301,2.3426099,2.3362,2.3295,2.3225501,2.3153701,2.3079801,2.30038,2.2925901,2.2846501,2.27665,2.2686501,2.26069,2.2527499,2.2448599,2.2370701,2.2294199,2.2219701,2.21472,2.2076499,2.2007799,2.19414
40.8800011,2.17591,2.1728001,2.16978,2.1668301,2.16395,2.16113,2.1584401,2.15587,2.15346,2.15118,2.14906,2.14711,2.14536,2.1438301,2.1425099,2.1414199,2.1405799,2.1399901,2.1396301,2.1394801,2.1394901,2.1396599,2.13995,2.1403201,2.14079,2.14136,2.1420701,2.1429,2.1438,2.1447201,2.1456101,2.14643,2.14713,2.1477201,2.1482601,2.14886,2.1496301,2.15066,2.15203,2.1538,2.15605,2.1588099,2.1621001,2.16593,2.17033,2.1754501,2.1814599,2.18856,2.1970501,2.2072101,2.2193501,2.23352,2.24928,2.26564,2.28139,2.2955101,2.30757,2.3177299,2.3264,2.3339701,2.34077,2.34694,2.35256,2.3575599,2.36182,2.36519,2.3675399,2.36883,2.3691001,2.3684201,2.3668399,2.3644199,2.36128,2.3575001,2.3531399,2.3482299,2.3428099,2.3369801,2.3308101,2.3243301,2.3175499,2.3104601,2.3031001,2.2955101,2.28771,2.2797201,2.27157,2.2632999,2.2549701,2.24665,2.2383499,2.2300899,2.2218699,2.2137599,2.2058301,2.1981001,2.1905701,2.1832299,2.1761,2.16921
32.0999985,2.2727399,2.26912,2.2655699,2.2621,2.2587099,2.2553999,2.2522199,2.2491701,2.2462499,2.2434599,2.24084,2.2383699,2.2360799,2.23399,2.2321,2.2304499,2.2290201,2.2278399,2.2269001,2.2261901,2.2256801,2.2253201,2.22508,2.2249501,2.2249401,2.22505,2.2252901,2.22562,2.2260101,2.2263999,2.2267301,2.2269201,2.2269299,2.2267301,2.2263999,2.2260101,2.2256401,2.22539,2.2253101,2.2254901,2.22598,2.22685,2.2281301,2.22982,2.2319801,2.23472,2.2381699,2.2425001,2.24788,2.2546,2.2628801,2.27283,2.28424,2.2964699,2.3086901,2.3201101,2.3302901,2.33921,2.34706,2.35414,2.3606501,2.3666701,2.3722401,2.3773,2.3817201,2.38537,2.38815,2.3899801,2.3908701,2.3908701,2.3900499,2.38849,2.38624,2.3833799,2.3799701,2.37608,2.3717599,2.3670499,2.3620501,2.35676,2.3512201,2.3454499,2.3394401,2.33324,2.32686,2.3202801,2.31355,2.30667,2.2997301,2.2927699,2.2858,2.2788601,2.27194,2.26509,2.2583399,2.25172,2.24527,2.23896,2.23282,2.22684
34.7299995,2.2395101,2.23616,2.2328601,2.22963,2.22645,2.2233801,2.2204299,2.2175801,2.21486,2.21228,2.2098501,2.2075601,2.20544,2.2035,2.2017901,2.20029,2.1990099,2.1979499,2.1971099,2.1965001,2.1960499,2.19572,2.1955299,2.1954401,2.1954701,2.19559,2.1958001,2.19612,2.1965101,2.1969299,2.1972899,2.19753,2.1976199,2.1975601,2.1974101,2.1972301,2.1970999,2.19713,2.1973901,2.1979599,2.1988699,2.20015,2.2018399,2.20397,2.2065899,2.20979,2.2137101,2.2184999,2.2244201,2.23171,2.2405801,2.2511401,2.2630801,2.2757399,2.2881999,2.29965,2.30968,2.3183,2.3257899,2.3324599,2.3385201,2.34408,2.34916,2.3536999,2.35764,2.3608301,2.3631799,2.3645899,2.3650701,2.3647001,2.36357,2.3617401,2.3592501,2.3561499,2.35254,2.3484399,2.34395,2.3391099,2.33393,2.32848,2.3227801,2.31686,2.31073,2.3043699,2.2978201,2.29108,2.2842,2.2772,2.2701299,2.26302,2.2559199,2.2488599,2.2418201,2.2348599,2.2279899,2.2212601,2.2147,2.2083001,2.20208,2.1960001
33.5099983,2.3131499,2.3085101,2.3039701,2.29952,2.2951701,2.2909501,2.28686,2.2829499,2.2792201,2.2756701,2.2723401,2.2692399,2.2663801,2.2637701,2.26143,2.2593899,2.2576799,2.2562699,2.2551301,2.2542701,2.25366,2.2532699,2.2530401,2.25295,2.25301,2.2532301,2.2536199,2.2541499,2.25476,2.2553899,2.25596,2.2563701,2.2565601,2.2565,2.2562699,2.25598,2.2557101,2.2555499,2.25561,2.25598,2.2567501,2.2579501,2.2596099,2.2618101,2.26458,2.26809,2.2725201,2.27806,2.28497,2.29353,2.30406,2.31669,2.3311501,2.3466401,2.3621199,2.37659,2.3895099,2.40084,2.4108701,2.4198999,2.42823,2.4359701,2.44314,2.4496701,2.45541,2.46017,2.46382,2.46628,2.4675601,2.46771,2.46682,2.4649601,2.46225,2.45877,2.4546001,2.4498,2.4444399,2.4386001,2.4323699,2.4257801,2.41886,2.4116299,2.40413,2.3964,2.3884499,2.38028,2.3719301,2.3634701,2.3549299,2.34637,2.33781,2.3292599,2.32077,2.3123801,2.3041501,2.2961001,2.28826,2.2806001,2.27315,2.2659099
37.3400002,2.2127299,2.20979,2.2068901,2.2040501,2.2012801,2.1986201,2.19609,2.1937101,2.1914599,2.1893501,2.1874001,2.18559,2.1839499,2.1824901,2.1812401,2.1802101,2.1793799,2.1788001,2.1784601,2.17835,2.1784301,2.1786301,2.1789401,2.1793599,2.1798899,2.18051,2.18121,2.1819601,2.18278,2.1835999,2.18434,2.1849101,2.1852901,2.1854899,2.18558,2.1856401,2.18576,2.1860099,2.1865001,2.1872799,2.1884301,2.18996,2.19191,2.1943099,2.1972201,2.2007401,2.20502,2.2102101,2.2165401,2.2242899,2.23369,2.2448499,2.25753,2.2710099,2.2843599,2.29671,2.30761,2.31707,2.3253701,2.3327999,2.3396201,2.3459201,2.3517201,2.35695,2.36151,2.3652701,2.3680999,2.36993,2.37079,2.3707199,2.3698001,2.3680999,2.36568,2.3626299,2.359,2.3548801,2.3503399,2.3454499,2.34026,2.3348,2.3290801,2.3231201,2.31692,2.3104999,2.30387,2.29702,2.2899799,2.28281,2.2755499,2.26827,2.2609899,2.2537301,2.24651,2.2393701,2.2323401,2.2254801,2.2188101,2.2123301,2.2060101,2.1998701
33.5200005,2.1135399,2.1099801,2.1064601,2.10304,2.09971,2.0964999,2.09343,2.0905099,2.08776,2.0851901,2.0827701,2.0805399,2.0785501,2.0768001,2.07529,2.0740299,2.07305,2.0723901,2.07201,2.0718701,2.0719399,2.07219,2.0725901,2.0731201,2.0737801,2.07458,2.07552,2.0765901,2.07774,2.0789199,2.0800099,2.08095,2.08165,2.0821099,2.0823901,2.0825901,2.0828099,2.0831299,2.0836401,2.08443,2.0855801,2.0871401,2.08916,2.09167,2.0947299,2.09848,2.10309,2.1087301,2.1156499,2.12412,2.1344199,2.1466601,2.1605599,2.17538,2.1901,2.2038,2.21597,2.22662,2.2360301,2.2445099,2.25231,2.2595701,2.2663,2.2724299,2.2778301,2.2823501,2.2858601,2.28828,2.28965,2.2899799,2.28936,2.28789,2.28564,2.28269,2.27911,2.27496,2.2703199,2.26524,2.2597799,2.2539899,2.24791,2.24155,2.23493,2.22809,2.22103,2.2137699,2.20632,2.19876,2.1911399,2.18348,2.1758101,2.16816,2.1605699,2.1530399,2.1456299,2.1383901,2.13134,2.12447,2.11778,2.11129
31.6599998,2.11269,2.10922,2.1058099,2.1024799,2.0992401,2.0961001,2.09308,2.0901999,2.0875001,2.08495,2.0825801,2.0804,2.0784299,2.07669,2.0751901,2.07393,2.0729499,2.0722599,2.07183,2.07165,2.0716701,2.0718701,2.0722101,2.07267,2.0732601,2.0739801,2.0748301,2.0757999,2.0768299,2.0778899,2.0788701,2.0797,2.0803199,2.0807199,2.0809801,2.0811901,2.08144,2.08183,2.0824399,2.08337,2.0847001,2.0864601,2.08867,2.0913801,2.09464,2.0986099,2.10343,2.1092901,2.11642,2.12514,2.13574,2.14835,2.1626699,2.1779201,2.1930399,2.2070999,2.2195799,2.23048,2.2400601,2.2486601,2.2565701,2.2639201,2.2707,2.27685,2.2822299,2.28669,2.2900901,2.2923601,2.29351,2.2935901,2.29269,2.29091,2.2883301,2.2850399,2.28109,2.2765501,2.2715299,2.2660899,2.2602701,2.2541199,2.2476699,2.2409501,2.234,2.22682,2.2194099,2.2118101,2.2040501,2.1961801,2.1882501,2.1803,2.17237,2.1644499,2.1566,2.14887,2.1412799,2.1338601,2.12661,2.11958,2.1127501,2.1061101
